Values
0.0305532617671346
0.021469859620148638
0.016515276630883566
0.02064409578860446
0.011560693641618497
0.012386457473162676
0.014037985136251032
0.007431874483897605
0.022295623451692816
0.016515276630883566
0.01981833195706028
0.017341040462427744
0.016515276630883566
0.02064409578860446
0.012386457473162676
0.005780346820809248
0.013212221304706853
0.005780346820809248
0.012386457473162676
0.006606110652353427
0.01486374896779521
0.0008257638315441783
0.026424442609413706
0.0008257638315441783
0.01568951279933939
0.023947151114781174
0.0033030553261767133
0.013212221304706853
0.016515276630883566
0.033856317093311314
0.028901734104046242
0.028075970272502065
0.012386457473162676
0.013212221304706853
0.00990916597853014
0.006606110652353427
0.013212221304706853
0.012386457473162676
0.014037985136251032
0.005780346820809248
0.014037985136251032
0.008257638315441783
0.012386457473162676
0.006606110652353427
0.0033030553261767133
0.012386457473162676
0.009083402146985962
0.014037985136251032
0.008257638315441783
0.018992568125516102
0.006606110652353427
0.011560693641618497
0.008257638315441783
0.01568951279933939
0.010734929810074319
0.011560693641618497
0.02064409578860446
0.002477291494632535
0.006606110652353427
0.00495458298926507
0.002477291494632535
0.005780346820809248
0.0016515276630883566
0.004128819157720892
0.0033030553261767133
0.009083402146985962
0.006606110652353427
0.006606110652353427
0.0016515276630883566
0.002477291494632535
0.002477291494632535
0.006606110652353427
0.0016515276630883566
0.013212221304706853
0.005780346820809248
0.004128819157720892
0.004128819157720892
0.0033030553261767133
0.0033030553261767133
0.004128819157720892
0.0033030553261767133
0.002477291494632535
0.002477291494632535
0.0033030553261767133
0.00495458298926507
0.002477291494632535
0.002477291494632535
0.0016515276630883566
0.0016515276630883566
0.0033030553261767133
0.002477291494632535
0.002477291494632535
0.002477291494632535
0.002477291494632535
0.0033030553261767133
0.0033030553261767133
0.005780346820809248
0.004128819157720892
0.004128819157720892
0.0033030553261767133
0.0016515276630883566
0.002477291494632535
0.0016515276630883566
0.0008257638315441783
0.0016515276630883566
0.0016515276630883566
0.0016515276630883566
0.0033030553261767133
0.0016515276630883566
0.0008257638315441783
0.002477291494632535
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0016515276630883566
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0016515276630883566
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0016515276630883566
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
0.0008257638315441783
